region,name,year,month,basestate,targetstate,countryid,groupid,ucdpid_con,ucdpid_dyad,neldaid,election,alias,part,propart,nopart,viop,peacep,winner,priorp,active,ucdp,terr,beyond_10u,
NAC,Mohawks (Kahnawake),1989,,Canada,Canada,20,202,,,,0,,0,,,0,0,0,0,0,0,1,0,
NAC,Mohawks (Kahnawake),1990,,Canada,Canada,20,202,,,,0,,0,,,0,0,0,0,1,0,1,0,
NAC,Mohawks (Kahnawake),1991,,Canada,Canada,20,202,,,,0,,0,,,0,0,0,0,0,0,1,0,
NAC,Mohawks (Kahnawake),1992,,Canada,Canada,20,202,,,,0,,0,,,0,0,0,0,0,0,1,0,
NAC,Mohawks (Kahnawake),1993,10,Canada,Canada,20,202,,,020-1993-1025-L1,1,,0,,"Election World, Canada 1993",0,0,0,0,0,0,1,0,
NAC,Mohawks (Kahnawake),1994,,Canada,Canada,20,202,,,,0,,0,,,0,0,0,0,0,0,1,0,
NAC,Mohawks (Kahnawake),1995,,Canada,Canada,20,202,,,,0,,0,,,0,0,0,0,0,0,1,0,
NAC,Mohawks (Kahnawake),1996,,Canada,Canada,20,202,,,,0,,0,,,0,0,0,0,0,0,1,0,
NAC,Mohawks (Kahnawake),1997,6,Canada,Canada,20,202,,,020-1997-0602-L1,1,,0,,"Election World, Canada 1997",0,0,0,0,0,0,1,0,
NAC,Mohawks (Kahnawake),1998,,Canada,Canada,20,202,,,,0,,0,,,0,0,0,0,0,0,1,0,
NAC,Mohawks (Kahnawake),1999,,Canada,Canada,20,202,,,,0,,0,,,0,0,0,0,0,0,1,0,
NAC,Mohawks (Kahnawake),2000,11,Canada,Canada,20,202,,,020-2000-1127-L1,1,,0,,"Election World, Canada 2000",0,0,0,0,0,0,1,0,
NAC,Squamish Five / Direct Action,1977,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1978,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1979,5,Canada,Canada,20,203,,,020-1979-0522-L1,1,,0,,"Election World, Canada 1979",0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1980,2,Canada,Canada,20,203,,,020-1980-0218-L1,1,,0,,"Election World, Canada 1980",0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1981,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1982,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,1,0,0,0,
NAC,Squamish Five / Direct Action,1983,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1984,9,Canada,Canada,20,203,,,020-1984-0904-L1,1,,0,,"Election World, Canada 1984",0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1985,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1986,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1987,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1988,11,Canada,Canada,20,203,,,020-1988-1121-L1,1,,0,,"Election World, Canada 1988",0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1989,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1990,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1991,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Squamish Five / Direct Action,1992,,Canada,Canada,20,203,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1965,11,Canada,Canada,20,204,,,020-1965-1108-L1,1,,0,,"Election World, Canada 1965",0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1966,9,Canada,Canada,20,204,,,,1,,0,,,0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1967,"5,11",Canada,Canada,20,204,,,,1,,0,,,0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1968,6,Canada,Canada,20,204,,,020-1968-0625-L1,1,,0,,"Election World, Canada 1968",0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1969,"2, 4",Canada,Canada,20,204,,,,1,,0,,,0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1970,"4, 11",Canada,Canada,20,204,,,,1,,0,,,0,0,0,0,1,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1971,"5, 11",Canada,Canada,20,204,,,,1,,0,,,0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1972,10,Canada,Canada,20,204,,,020-1972-1030-L1,1,,0,,"Election World, Canada 1972",0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1973,,Canada,Canada,20,204,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1974,7,Canada,Canada,20,204,,,020-1974-0708-L1,1,,0,,"Election World, Canada 1974",0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1975,10,Canada,Canada,20,204,,,,1,,0,,,0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1976,10,Canada,Canada,20,204,,,,1,,0,,,0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1977,5,Canada,Canada,20,204,,,,1,,0,,,0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1978,10,Canada,Canada,20,204,,,,1,,0,,,0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1979,"5, 9, 11",Canada,Canada,20,204,,,020-1979-0522-L1,1,,0,,"Election World, Canada 1979",0,0,0,0,0,0,0,0,
NAC,Liberation Front of Quebec (FLQ)/Front de Liberation du Quebec,1980,2,Canada,Canada,20,204,,,020-1980-0218-L1,1,,0,,"Election World, Canada 1980",0,0,0,0,0,0,0,0,
NAC,Republic of Texas (RoT),1991,,United States,United States,2,210,,,,0,Provisional Government of the Republic of Texas,0,,,0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),1992,11,United States,United States,2,210,,,002-1992-1103-L1,1,Provisional Government of the Republic of Texas,0,,"Election World, United States 1992",0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),1993,,United States,United States,2,210,,,,0,Provisional Government of the Republic of Texas,0,,,0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),1994,11,United States,United States,2,210,,,002-1994-1108-L1,1,Provisional Government of the Republic of Texas,0,,"Election World, United States 1994",0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),1995,,United States,United States,2,210,,,,0,Provisional Government of the Republic of Texas,0,,,0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),1996,11,United States,United States,2,210,,,002-1996-1105-L1,1,Provisional Government of the Republic of Texas,0,,"Election World, United States 1996",0,0,0,0,1,0,1,0,
NAC,Republic of Texas (RoT),1997,,United States,United States,2,210,,,,0,Provisional Government of the Republic of Texas,0,,,0,0,0,0,1,0,1,0,
NAC,Republic of Texas (RoT),1998,11,United States,United States,2,210,,,002-1998-1103-L1,1,Provisional Government of the Republic of Texas,0,,"Election World, United States 1998",0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),1999,,United States,United States,2,210,,,,0,Provisional Government of the Republic of Texas,0,,,0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),2000,11,United States,United States,2,210,,,002-2000-1107-L1,1,Provisional Government of the Republic of Texas,0,,"Election World, United States 2000",0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),2001,,United States,United States,2,210,,,,0,Provisional Government of the Republic of Texas,0,,,0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),2002,11,United States,United States,2,210,,,002-2002-1105-L1,1,Provisional Government of the Republic of Texas,0,,"Election World, United States 2002",0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),2003,,United States,United States,2,210,,,,0,Provisional Government of the Republic of Texas,0,,,0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),2004,11,United States,United States,2,210,,,002-2004-1102-L1,1,Provisional Government of the Republic of Texas,0,,"Election World, United States 2004",0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),2005,,United States,United States,2,210,,,,0,Provisional Government of the Republic of Texas,0,,,0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),2006,11,United States,United States,2,210,,,002-2006-1107-L1,1,Provisional Government of the Republic of Texas,0,,"Election World, United States 2006",0,0,0,0,0,0,1,0,
NAC,Republic of Texas (RoT),2007,,United States,United States,2,210,,,,0,Provisional Government of the Republic of Texas,0,,,0,0,0,0,0,0,1,0,
NAC,Phineas Priests,1991,,United States,United States,2,211,,,,0,Phineas Priesthood,0,,,0,0,0,0,0,0,0,0,
NAC,Phineas Priests,1992,11,United States,United States,2,211,,,002-1992-1103-L1,1,Phineas Priesthood,0,,"Election World, United States 1992",0,0,0,0,0,0,0,0,
NAC,Phineas Priests,1993,,United States,United States,2,211,,,,0,Phineas Priesthood,0,,,0,0,0,0,0,0,0,0,
NAC,Phineas Priests,1994,11,United States,United States,2,211,,,002-1994-1108-L1,1,Phineas Priesthood,0,,"Election World, United States 1994",0,0,0,0,0,0,0,0,
NAC,Phineas Priests,1995,,United States,United States,2,211,,,,0,Phineas Priesthood,0,,,0,0,0,0,0,0,0,0,
NAC,Phineas Priests,1996,11,United States,United States,2,211,,,002-1996-1105-L1,1,Phineas Priesthood,0,,"Election World, United States 1996",0,0,0,0,1,0,0,0,
NAC,Phineas Priests,1997,,United States,United States,2,211,,,,0,Phineas Priesthood,0,,,0,0,0,0,0,0,0,0,
NAC,Phineas Priests,1998,11,United States,United States,2,211,,,002-1998-1103-L1,1,Phineas Priesthood,0,,"Election World, United States 1998",0,0,0,0,0,0,0,0,
NAC,Phineas Priests,1999,,United States,United States,2,211,,,,0,Phineas Priesthood,0,,,0,0,0,0,0,0,0,0,
NAC,Phineas Priests,2000,11,United States,United States,2,211,,,002-2000-1107-L1,1,Phineas Priesthood,0,,"Election World, United States 2000",0,0,0,0,0,0,0,0,
NAC,Phineas Priests,2001,,United States,United States,2,211,,,,0,Phineas Priesthood,0,,,0,0,0,0,0,0,0,0,
NAC,Phineas Priests,2002,11,United States,United States,2,211,,,002-2002-1105-L1,1,Phineas Priesthood,0,,"Election World, United States 2002",0,0,0,0,0,0,0,0,
NAC,Phineas Priests,2003,,United States,United States,2,211,,,,0,Phineas Priesthood,0,,,0,0,0,0,0,0,0,0,
NAC,Phineas Priests,2004,11,United States,United States,2,211,,,002-2004-1102-L1,1,Phineas Priesthood,0,,"Election World, United States 2004",0,0,0,0,0,0,0,0,
NAC,Phineas Priests,2005,,United States,United States,2,211,,,,0,Phineas Priesthood,0,,,0,0,0,0,0,0,0,0,
NAC,Phineas Priests,2006,11,United States,United States,2,211,,,002-2006-1107-L1,1,Phineas Priesthood,0,,"Election World, United States 2006",0,0,0,0,0,0,0,0,
NAC,The Order,1978,11,United States,United States,2,212,,,002-1978-1107-L1,1,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,"Election World, United States 1978",0,0,0,0,0,0,0,0,
NAC,The Order,1979,,United States,United States,2,212,,,,0,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,,0,0,0,0,0,0,0,0,
NAC,The Order,1980,11,United States,United States,2,212,,,002-1980-1104-L1,1,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,"Election World, United States 1980",0,0,0,0,0,0,0,0,
NAC,The Order,1981,,United States,United States,2,212,,,,0,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,,0,0,0,0,0,0,0,0,
NAC,The Order,1982,11,United States,United States,2,212,,,002-1982-1102-L1,1,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,"Election World, United States 1982",0,0,0,0,0,0,0,0,
NAC,The Order,1983,,United States,United States,2,212,,,,0,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,,0,0,0,0,1,0,0,0,
NAC,The Order,1984,11,United States,United States,2,212,,,002-1984-1106-L1,1,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,"Election World, United States 1984",0,0,0,0,1,0,0,0,
NAC,The Order,1985,,United States,United States,2,212,,,,0,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,,0,0,0,0,1,0,0,0,
NAC,The Order,1986,11,United States,United States,2,212,,,002-1986-1104-L1,1,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,"Election World, United States 1986",0,0,0,0,0,0,0,0,
NAC,The Order,1987,,United States,United States,2,212,,,,0,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,,0,0,0,0,0,0,0,0,
NAC,The Order,1988,11,United States,United States,2,212,,,002-1988-1108-L1,1,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,"Election World, United States 1988",0,0,0,0,0,0,0,0,
NAC,The Order,1989,,United States,United States,2,212,,,,0,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,,0,0,0,0,0,0,0,0,
NAC,The Order,1990,11,United States,United States,2,212,,,002-1990-1106-L1,1,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,"Election World, United States 1990",0,0,0,0,0,0,0,0,
NAC,The Order,1991,,United States,United States,2,212,,,,0,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,,0,0,0,0,0,0,0,0,
NAC,The Order,1992,11,United States,United States,2,212,,,002-1992-1103-L1,1,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,"Election World, United States 1992",0,0,0,0,0,0,0,0,
NAC,The Order,1993,,United States,United States,2,212,,,,0,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,,0,0,0,0,0,0,0,0,
NAC,The Order,1994,11,United States,United States,2,212,,,002-1994-1108-L1,1,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,"Election World, United States 1994",0,0,0,0,0,0,0,0,
NAC,The Order,1995,,United States,United States,2,212,,,,0,"Bruders Schweiden, The Silent Brotherhood, White American Bastion, Aryan Nations Church of Northwest Idaho",0,,,0,0,0,0,0,0,0,0,
NAC,Omega-7,1970,11,United States,Cuba,2,213,,,002-1970-1103-L1,1,Omega Seven,0,,"Election World, United States 1970",0,0,0,0,0,0,0,0,
NAC,Omega-7,1971,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,0,0,0,0,
NAC,Omega-7,1972,11,United States,Cuba,2,213,,,002-1972-1107-L1,1,Omega Seven,0,,"Election World, United States 1972",0,0,0,0,0,0,0,0,
NAC,Omega-7,1973,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,0,0,0,0,
NAC,Omega-7,1974,11,United States,Cuba,2,213,,,002-1974-1105-L1,1,Omega Seven,0,,"Election World, United States 1974",0,0,0,0,0,0,0,0,
NAC,Omega-7,1975,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,1,0,0,0,
NAC,Omega-7,1976,11,United States,Cuba,2,213,,,002-1976-1102-L1,1,Omega Seven,0,,"Election World, United States 1976",0,0,0,0,1,0,0,0,
NAC,Omega-7,1977,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,1,0,0,0,
NAC,Omega-7,1978,11,United States,Cuba,2,213,,,002-1978-1107-L1,1,Omega Seven,0,,"Election World, United States 1978",0,0,0,0,1,0,0,0,
NAC,Omega-7,1979,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,1,0,0,0,
NAC,Omega-7,1980,11,United States,Cuba,2,213,,,002-1980-1104-L1,1,Omega Seven,0,,"Election World, United States 1980",0,0,0,0,1,0,0,0,
NAC,Omega-7,1981,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,1,0,0,0,
NAC,Omega-7,1982,11,United States,Cuba,2,213,,,002-1982-1102-L1,1,Omega Seven,0,,"Election World, United States 1982",0,0,0,0,1,0,0,0,
NAC,Omega-7,1983,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,1,0,0,0,
NAC,Omega-7,1984,11,United States,Cuba,2,213,,,002-1984-1106-L1,1,Omega Seven,0,,"Election World, United States 1984",0,0,0,0,1,0,0,0,
NAC,Omega-7,1985,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,0,0,0,0,
NAC,Omega-7,1986,11,United States,Cuba,2,213,,,002-1986-1104-L1,1,Omega Seven,0,,"Election World, United States 1986",0,0,0,0,0,0,0,0,
NAC,Omega-7,1987,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,0,0,0,0,
NAC,Omega-7,1988,11,United States,Cuba,2,213,,,002-1988-1108-L1,1,Omega Seven,0,,"Election World, United States 1988",0,0,0,0,0,0,0,0,
NAC,Omega-7,1989,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,0,0,0,0,
NAC,Omega-7,1990,11,United States,Cuba,2,213,,,002-1990-1106-L1,1,Omega Seven,0,,"Election World, United States 1990",0,0,0,0,0,0,0,0,
NAC,Omega-7,1991,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,0,0,0,0,
NAC,Omega-7,1992,11,United States,Cuba,2,213,,,002-1992-1103-L1,1,Omega Seven,0,,"Election World, United States 1992",0,0,0,0,0,0,0,0,
NAC,Omega-7,1993,,United States,Cuba,2,213,,,,0,Omega Seven,0,,,0,0,0,0,0,0,0,0,
NAC,Omega-7,1994,11,United States,Cuba,2,213,,,002-1994-1108-L1,1,Omega Seven,0,,"Election World, United States 1994",0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1976,11,United States,United States,2,214,,,002-1976-1102-L1,1,Yahweh,0,,"Election World, United States 1976",0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1977,,United States,United States,2,214,,,,0,Yahweh,0,,,0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1978,11,United States,United States,2,214,,,002-1978-1107-L1,1,Yahweh,0,,"Election World, United States 1978",0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1979,,United States,United States,2,214,,,,0,Yahweh,0,,,0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1980,11,United States,United States,2,214,,,002-1980-1104-L1,1,Yahweh,0,,"Election World, United States 1980",0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1981,,United States,United States,2,214,,,,0,Yahweh,0,,,0,0,0,0,1,0,0,0,
NAC,Nation of Yahweh,1982,11,United States,United States,2,214,,,002-1982-1102-L1,1,Yahweh,0,,"Election World, United States 1982",0,0,0,0,1,0,0,0,
NAC,Nation of Yahweh,1983,,United States,United States,2,214,,,,0,Yahweh,0,,,0,0,0,0,1,0,0,0,
NAC,Nation of Yahweh,1984,11,United States,United States,2,214,,,002-1984-1106-L1,1,Yahweh,0,,"Election World, United States 1984",0,0,0,0,1,0,0,0,
NAC,Nation of Yahweh,1985,,United States,United States,2,214,,,,0,Yahweh,0,,,0,0,0,0,1,0,0,0,
NAC,Nation of Yahweh,1986,11,United States,United States,2,214,,,002-1986-1104-L1,1,Yahweh,0,,"Election World, United States 1986",0,0,0,0,1,0,0,0,
NAC,Nation of Yahweh,1987,,United States,United States,2,214,,,,0,Yahweh,0,,,0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1988,11,United States,United States,2,214,,,002-1988-1108-L1,1,Yahweh,0,,"Election World, United States 1988",0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1989,,United States,United States,2,214,,,,0,Yahweh,0,,,0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1990,11,United States,United States,2,214,,,002-1990-1106-L1,1,Yahweh,0,,"Election World, United States 1990",0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1991,,United States,United States,2,214,,,,0,Yahweh,0,,,0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1992,11,United States,United States,2,214,,,002-1992-1103-L1,1,Yahweh,0,,"Election World, United States 1992",0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1993,,United States,United States,2,214,,,,0,Yahweh,0,,,0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1994,11,United States,United States,2,214,,,002-1994-1108-L1,1,Yahweh,0,,"Election World, United States 1994",0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1995,,United States,United States,2,214,,,,0,Yahweh,0,,,0,0,0,0,0,0,0,0,
NAC,Nation of Yahweh,1996,11,United States,United States,2,214,,,002-1996-1105-L1,1,Yahweh,0,,"Election World, United States 1996",0,0,0,0,0,0,0,0,
NAC,Montana Freemen,1989,,United States,United States,2,215,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Montana Freemen,1990,11,United States,United States,2,215,,,002-1990-1106-L1,1,,0,,"Election World, United States 1990",0,0,0,0,0,0,0,0,
NAC,Montana Freemen,1991,,United States,United States,2,215,,,,0,,0,,,0,0,0,0,0,0,0,0,
NAC,Montana Freemen,1992,11,United States,United States,2,215,,,002-1992-1103-L1,1,,0,,"Election World, United States 1992",0,0,0,0,0,0,0,0,
NAC,Montana Freemen,1993,,United States,United States,2,215,,,,0,,0,,,0,0,0,0,0,0,0,0,
